Content ID,Title,Type,Country,Original Language,Release Year,Rating,Genre,Runtime (min),Seasons,Episodes,Studio,Production Company,Acquisition Type,License Expiration,Audience Score,Critic Score,Viewing Hours,Completion Rate,Cost (USD),Region Availability,Keywords,Awards,Featured Collection,Date Added,Description
CNT-001274,Horror Chronicles 1274,TV Show,Canada,English,1997,TV-PG,Horror,37,2,22,Warner,Red Oak,Original,2027-04-17,82,77,6945820,95,4415495,APAC,"history, crime, family",BAFTA,Award Winners,2023-11-07,A horror tv show produced in Canada.
CNT-001275,Drama Chronicles 1275,TV Show,Germany,German,2020,TV-MA,Drama,39,2,16,Toei,VisionWorks,Exclusive,2027-12-20,73,65,15430969,47,4350481,APAC,"family, friendship, history",BAFTA,Family Picks,2026-03-17,A drama tv show produced in Germany.
CNT-001276,Documentary Legacy 1276,Movie,United Kingdom,English,1991,TV-G,Documentary,104,,,A24,Sunrise,Original,2026-12-31,81,94,4227884,50,13296839,APAC,"friendship, mystery, survival",BAFTA,Award Winners,2024-10-20,A documentary movie produced in United Kingdom.
CNT-001277,Documentary Chronicles 1277,TV Show,France,French,1994,G,Documentary,44,1,10,CJ ENM,Sunrise,Exclusive,2026-07-27,84,96,5132363,94,9228624,Europe,"mystery, crime, history",None,Award Winners,2023-04-18,A documentary tv show produced in France.
CNT-001278,Action Legacy 1278,Movie,United States,English,1993,TV-MA,Action,75,,,Warner,North Star,Original,2027-01-11,66,85,14657682,54,6253187,Europe,"sports, friendship, history",Emmy Winner,Family Picks,2023-07-19,A action movie produced in United States.
CNT-001279,Comedy Legacy 1279,Movie,United States,English,1991,TV-MA,Comedy,178,,,Warner,Global Media,Exclusive,2027-06-24,93,79,8114122,92,6211765,Europe,"sports, friendship, history",Oscar Winner,Family Picks,2024-04-03,A comedy movie produced in United States.
CNT-001280,Action Chronicles 1280,TV Show,India,Hindi,1994,TV-PG,Action,56,4,48,Toei,North Star,Licensed,2029-05-12,64,96,2589042,72,5290208,Europe,"mystery, friendship, crime",Oscar Winner,Trending Now,2025-08-12,A action tv show produced in India.
CNT-001281,Drama Legacy 1281,Movie,Spain,Spanish,2016,TV-MA,Drama,120,,,A24,Sunrise,Original,2027-09-03,99,92,13048291,62,3700685,Global,"mystery, space, love",Emmy Winner,Award Winners,2024-11-26,A drama movie produced in Spain.
CNT-001282,Fantasy Legacy 1282,Movie,India,Hindi,2010,TV-G,Fantasy,78,,,Sony,North Star,Original,2027-04-22,80,97,5921718,93,6273878,Global,"history, crime, survival",Oscar Winner,Hidden Gems,2024-03-24,A fantasy movie produced in India.
CNT-001283,Thriller Legacy 1283,Movie,India,Hindi,2011,G,Thriller,95,,,BBC,North Star,Licensed,2028-11-06,85,94,1965848,50,11701069,LATAM,"space, mystery, survival",Oscar Winner,Family Picks,2025-05-30,A thriller movie produced in India.
CNT-001284,Comedy Chronicles 1284,TV Show,United States,English,2025,TV-PG,Comedy,53,2,16,A24,North Star,Exclusive,2025-07-20,59,70,14051215,89,11532589,Global,"love, mystery, space",Oscar Winner,Trending Now,2023-12-25,A comedy tv show produced in United States.
CNT-001285,Romance Legacy 1285,Movie,United States,English,2004,TV-PG,Romance,84,,,Toei,Blue Sky,Licensed,2029-03-31,73,55,13794948,52,11287861,Global,"mystery, sports, history",Oscar Winner,Hidden Gems,2024-06-03,A romance movie produced in United States.
CNT-001286,Comedy Legacy 1286,Movie,South Korea,Korean,2005,PG-13,Comedy,179,,,CJ ENM,Sunrise,Licensed,2028-04-03,66,74,754857,69,3286488,APAC,"crime, friendship, mystery",None,Award Winners,2024-02-10,A comedy movie produced in South Korea.
CNT-001287,Romance Legacy 1287,Movie,South Korea,Korean,2025,PG-13,Romance,155,,,CJ ENM,VisionWorks,Exclusive,2028-11-28,88,50,395156,68,9581745,LATAM,"space, crime, history",Oscar Winner,,2025-12-16,A romance movie produced in South Korea.
CNT-001288,Action Legacy 1288,Movie,France,French,2014,PG-13,Action,135,,,Warner,VisionWorks,Original,2028-11-14,80,91,52569,70,6308170,Global,"space, crime, love",Emmy Winner,Family Picks,2024-09-18,A action movie produced in France.
CNT-001289,Animation Legacy 1289,Movie,United States,English,2024,TV-14,Animation,132,,,Sony,Global Media,Licensed,2026-05-29,81,47,8488768,54,11163504,APAC,"survival, friendship, history",None,New Releases,2025-03-02,A animation movie produced in United States.
CNT-001290,Animation Legacy 1290,Movie,Japan,Japanese,2007,PG-13,Animation,78,,,A24,North Star,Original,2028-03-12,97,80,6455166,75,12694387,Europe,"space, survival, sports",None,Trending Now,2026-01-19,A animation movie produced in Japan.
CNT-001291,Family Legacy 1291,Movie,United States,English,2007,R,Family,125,,,TV Tokyo,North Star,Licensed,2027-09-08,73,52,13826906,95,11784793,APAC,"sports, crime, family",Emmy Winner,Hidden Gems,2025-04-19,A family movie produced in United States.
CNT-001292,Drama Chronicles 1292,TV Show,India,Hindi,1998,PG,Drama,44,2,24,Sony,North Star,Licensed,2027-02-09,77,64,4080589,52,7742068,Europe,"space, survival, love",BAFTA,Trending Now,2024-05-22,A drama tv show produced in India.
CNT-001293,Romance Legacy 1293,Movie,France,French,2008,TV-G,Romance,163,,,Sony,Blue Sky,Licensed,2025-08-07,95,45,4034535,47,4923205,Global,"love, sports, history",Oscar Winner,Award Winners,2024-02-14,A romance movie produced in France.
CNT-001294,Documentary Chronicles 1294,TV Show,United States,English,2001,G,Documentary,48,2,18,BBC,VisionWorks,Original,2028-08-20,84,88,11352974,78,12086727,APAC,"space, survival, family",Oscar Winner,Award Winners,2023-12-11,A documentary tv show produced in United States.
CNT-001295,Action Legacy 1295,Movie,Japan,Japanese,1990,R,Action,122,,,TV Tokyo,Red Oak,Exclusive,2029-02-02,80,88,11597733,58,8435311,APAC,"survival, mystery, crime",Emmy Winner,Award Winners,2026-06-17,A action movie produced in Japan.
CNT-001296,Drama Chronicles 1296,TV Show,Germany,German,2000,PG-13,Drama,28,6,66,Toei,North Star,Exclusive,2027-04-05,74,88,13508726,60,8429558,Global,"survival, love, history",Festival Selection,New Releases,2023-07-31,A drama tv show produced in Germany.
CNT-001297,Sci-Fi Legacy 1297,Movie,Brazil,Portuguese,2014,TV-14,Sci-Fi,123,,,Canal+,Blue Sky,Exclusive,2029-09-07,92,79,15650427,52,12935968,LATAM,"survival, mystery, space",BAFTA,,2025-07-11,A sci-fi movie produced in Brazil.
CNT-001298,Fantasy Legacy 1298,Movie,Japan,Japanese,2018,TV-PG,Fantasy,164,,,Netflix Studios,North Star,Licensed,2028-07-11,91,55,309383,94,11478849,Global,"crime, family, mystery",Festival Selection,Award Winners,2026-03-24,A fantasy movie produced in Japan.
CNT-001299,Crime Legacy 1299,Movie,United Kingdom,English,2010,TV-G,Crime,127,,,Canal+,Blue Sky,Exclusive,2028-07-05,69,87,9888730,60,9598668,Europe,"crime, friendship, space",Oscar Winner,New Releases,2024-06-15,A crime movie produced in United Kingdom.
CNT-001300,Drama Legacy 1300,Movie,Japan,Japanese,2019,G,Drama,151,,,Disney,Blue Sky,Exclusive,2030-08-07,84,71,19769546,73,10366046,APAC,"love, family, friendship",Festival Selection,Award Winners,2025-09-05,A drama movie produced in Japan.
CNT-001301,Reality Legacy 1301,Movie,United States,English,2020,TV-14,Reality,133,,,Warner,VisionWorks,Exclusive,2028-06-09,56,79,17849611,61,1904347,LATAM,"sports, mystery, family",None,Hidden Gems,2024-04-24,A reality movie produced in United States.
CNT-001302,Crime Legacy 1302,Movie,South Korea,Korean,2017,TV-G,Crime,91,,,Toei,Red Oak,Exclusive,2027-08-04,80,71,2934992,81,11947031,Global,"history, sports, crime",Oscar Winner,Family Picks,2023-02-01,A crime movie produced in South Korea.
CNT-001303,Romance Chronicles 1303,TV Show,Spain,Spanish,2021,TV-MA,Romance,28,2,16,Toei,Global Media,Exclusive,2026-01-24,83,93,3147381,61,2940829,APAC,"crime, family, friendship",Emmy Winner,Family Picks,2023-08-05,A romance tv show produced in Spain.
CNT-001304,Crime Chronicles 1304,TV Show,United States,English,2006,TV-G,Crime,23,8,80,Disney,Global Media,Exclusive,2025-05-21,93,89,8674343,97,4518287,LATAM,"sports, friendship, family",Festival Selection,,2023-09-21,A crime tv show produced in United States.
CNT-001305,Family Legacy 1305,Movie,United States,English,2006,PG,Family,106,,,Netflix Studios,Global Media,Licensed,2028-04-16,86,68,18834821,91,12907305,Europe,"survival, sports, family",None,,2024-04-20,A family movie produced in United States.
CNT-001306,Comedy Legacy 1306,Movie,Japan,Japanese,2023,TV-MA,Comedy,145,,,BBC,Sunrise,Exclusive,2028-05-31,57,60,11513819,47,13607872,Global,"love, history, crime",Festival Selection,New Releases,2023-11-22,A comedy movie produced in Japan.
CNT-001307,Romance Legacy 1307,Movie,United States,English,2021,G,Romance,129,,,TV Tokyo,Red Oak,Licensed,2028-05-22,96,69,19476624,56,6384028,LATAM,"friendship, love, history",Emmy Winner,,2024-08-29,A romance movie produced in United States.
CNT-001308,Documentary Legacy 1308,Movie,Japan,Japanese,2002,R,Documentary,116,,,Disney,Blue Sky,Original,2027-10-09,92,96,16538341,54,10737102,Global,"history, survival, family",Festival Selection,Trending Now,2025-04-23,A documentary movie produced in Japan.
CNT-001309,Animation Legacy 1309,Movie,India,Hindi,1999,G,Animation,82,,,Warner,VisionWorks,Original,2024-10-17,74,69,7889928,62,13117181,APAC,"mystery, family, love",BAFTA,Award Winners,2023-03-13,A animation movie produced in India.
CNT-001310,Crime Legacy 1310,Movie,United States,English,1997,PG,Crime,170,,,A24,Global Media,Original,2025-08-22,92,48,15848502,59,7133493,Global,"survival, love, crime",Festival Selection,Family Picks,2023-12-05,A crime movie produced in United States.
CNT-001311,Documentary Legacy 1311,Movie,Japan,Japanese,2019,R,Documentary,165,,,Warner,Blue Sky,Exclusive,2028-12-23,82,74,14356835,59,2155881,Global,"family, friendship, history",Emmy Winner,Award Winners,2024-08-06,A documentary movie produced in Japan.
CNT-001312,Fantasy Legacy 1312,Movie,Canada,English,1997,PG,Fantasy,109,,,TV Tokyo,Global Media,Licensed,2027-10-07,74,69,19527607,64,12941671,LATAM,"mystery, friendship, history",BAFTA,Award Winners,2026-01-27,A fantasy movie produced in Canada.
CNT-001313,Horror Legacy 1313,Movie,Japan,Japanese,2006,G,Horror,114,,,Warner,VisionWorks,Exclusive,2027-07-18,78,98,6983070,64,4107859,North America,"sports, love, family",Festival Selection,Award Winners,2024-03-13,A horror movie produced in Japan.
CNT-001314,Drama Chronicles 1314,TV Show,Japan,Japanese,1997,PG-13,Drama,50,2,18,Disney,Sunrise,Original,2025-04-03,82,59,19618356,58,6200152,LATAM,"love, mystery, survival",BAFTA,Award Winners,2023-11-18,A drama tv show produced in Japan.
CNT-001315,Comedy Chronicles 1315,TV Show,India,Hindi,1995,TV-14,Comedy,47,3,21,Canal+,Red Oak,Licensed,2027-02-02,88,93,16879914,72,14414446,LATAM,"survival, love, space",BAFTA,Hidden Gems,2024-01-16,A comedy tv show produced in India.
CNT-001316,Sci-Fi Legacy 1316,Movie,United States,English,2021,R,Sci-Fi,99,,,BBC,VisionWorks,Exclusive,2026-10-29,56,88,14898321,79,2028432,LATAM,"friendship, mystery, history",Emmy Winner,Family Picks,2023-01-07,A sci-fi movie produced in United States.
CNT-001317,Reality Legacy 1317,Movie,Japan,Japanese,1990,PG-13,Reality,126,,,Canal+,North Star,Original,2027-10-14,90,73,977085,48,7533132,LATAM,"friendship, survival, history",Emmy Winner,Hidden Gems,2026-04-17,A reality movie produced in Japan.
CNT-001318,Animation Chronicles 1318,TV Show,Brazil,Portuguese,2014,G,Animation,40,4,48,CJ ENM,Global Media,Exclusive,2026-12-24,70,65,3623678,81,1541513,Europe,"mystery, sports, crime",None,New Releases,2025-03-27,A animation tv show produced in Brazil.
CNT-001319,Family Chronicles 1319,TV Show,India,Hindi,2000,R,Family,29,3,18,Disney,North Star,Original,2028-10-17,86,71,2148481,64,8526961,North America,"love, friendship, history",BAFTA,,2025-08-24,A family tv show produced in India.
CNT-001320,Drama Chronicles 1320,TV Show,Japan,Japanese,1994,TV-14,Drama,35,1,6,A24,Blue Sky,Exclusive,2028-02-07,73,97,12952851,71,13649408,Global,"space, history, crime",None,,2026-03-13,A drama tv show produced in Japan.
CNT-001321,Comedy Chronicles 1321,TV Show,France,French,2000,PG,Comedy,43,3,27,Toei,Red Oak,Licensed,2026-05-12,63,45,12787963,93,3575826,Europe,"friendship, space, survival",Oscar Winner,New Releases,2023-01-11,A comedy tv show produced in France.
CNT-001322,Drama Chronicles 1322,TV Show,United States,English,2006,PG-13,Drama,56,3,30,Canal+,Global Media,Exclusive,2028-08-08,70,60,197966,58,7113453,Global,"sports, history, crime",Emmy Winner,New Releases,2023-09-15,A drama tv show produced in United States.
CNT-001323,Crime Legacy 1323,Movie,South Africa,English,2002,PG,Crime,97,,,A24,Blue Sky,Licensed,2030-07-10,68,51,3967209,91,4248270,Europe,"mystery, sports, love",Festival Selection,New Releases,2025-12-01,A crime movie produced in South Africa.
CNT-001324,Thriller Legacy 1324,Movie,United Kingdom,English,2009,TV-G,Thriller,142,,,BBC,Sunrise,Licensed,2029-06-08,75,54,19694914,53,426706,APAC,"mystery, space, family",Oscar Winner,Family Picks,2025-06-10,A thriller movie produced in United Kingdom.
CNT-001325,Crime Chronicles 1325,TV Show,Spain,Spanish,2013,TV-MA,Crime,56,7,77,A24,Red Oak,Licensed,2028-07-21,80,98,8616795,62,2372039,Global,"space, sports, friendship",None,Hidden Gems,2024-11-27,A crime tv show produced in Spain.
CNT-001326,Comedy Chronicles 1326,TV Show,Canada,English,2019,PG-13,Comedy,27,2,16,Disney,VisionWorks,Exclusive,2030-04-25,89,71,5046157,51,10992034,Global,"sports, history, crime",Oscar Winner,Hidden Gems,2026-01-10,A comedy tv show produced in Canada.
CNT-001327,Action Legacy 1327,Movie,Brazil,Portuguese,1998,PG-13,Action,87,,,Netflix Studios,Blue Sky,Original,2029-12-05,67,91,18132870,48,14687896,North America,"space, family, survival",None,New Releases,2025-11-29,A action movie produced in Brazil.
CNT-001328,Drama Chronicles 1328,TV Show,United States,English,2001,R,Drama,23,4,40,BBC,Global Media,Licensed,2027-05-19,66,92,4986580,50,9434036,Global,"love, space, survival",Emmy Winner,New Releases,2025-01-17,A drama tv show produced in United States.
CNT-001329,Crime Legacy 1329,Movie,United States,English,2010,TV-MA,Crime,118,,,CJ ENM,Global Media,Original,2027-05-01,98,66,3758976,53,10499034,North America,"space, history, crime",Oscar Winner,,2025-01-07,A crime movie produced in United States.
CNT-001330,Thriller Legacy 1330,Movie,United States,English,2012,G,Thriller,132,,,Warner,Global Media,Original,2025-01-31,88,90,14765155,56,1541407,LATAM,"friendship, space, love",None,Family Picks,2023-04-30,A thriller movie produced in United States.
CNT-001331,Crime Chronicles 1331,TV Show,Japan,Japanese,2009,TV-14,Crime,41,7,56,Toei,Sunrise,Original,2026-06-14,91,87,17833772,55,4087729,Europe,"love, crime, friendship",Emmy Winner,Family Picks,2025-06-01,A crime tv show produced in Japan.
CNT-001332,Crime Chronicles 1332,TV Show,United States,English,2002,PG,Crime,43,2,16,Warner,North Star,Original,2029-06-14,72,71,17314038,78,1345679,Global,"mystery, love, space",Festival Selection,New Releases,2025-12-06,A crime tv show produced in United States.
CNT-001333,Fantasy Legacy 1333,Movie,United States,English,1997,TV-MA,Fantasy,96,,,BBC,North Star,Original,2028-10-19,64,71,264146,55,10044161,Europe,"love, space, family",Oscar Winner,Family Picks,2023-10-26,A fantasy movie produced in United States.
CNT-001334,Documentary Chronicles 1334,TV Show,United States,English,2022,TV-14,Documentary,48,7,56,Disney,North Star,Original,2027-10-27,65,72,3446104,82,7406851,Global,"survival, crime, history",BAFTA,Hidden Gems,2025-02-06,A documentary tv show produced in United States.
CNT-001335,Drama Chronicles 1335,TV Show,United States,English,2009,R,Drama,44,4,36,TV Tokyo,Red Oak,Exclusive,2027-12-31,99,55,15724011,74,2628088,LATAM,"survival, space, family",Oscar Winner,Award Winners,2025-06-02,A drama tv show produced in United States.
CNT-001336,Drama Chronicles 1336,TV Show,South Korea,Korean,2000,TV-MA,Drama,60,7,42,Warner,VisionWorks,Original,2025-10-26,74,77,9286647,82,10422943,Europe,"friendship, survival, family",Oscar Winner,,2024-10-01,A drama tv show produced in South Korea.
CNT-001337,Animation Legacy 1337,Movie,South Korea,Korean,2004,PG-13,Animation,107,,,Netflix Studios,Red Oak,Exclusive,2029-11-15,61,46,744688,73,1075049,Europe,"space, family, mystery",None,Trending Now,2025-05-19,A animation movie produced in South Korea.
CNT-001338,Drama Legacy 1338,Movie,South Korea,Korean,2021,PG,Drama,75,,,Canal+,Global Media,Exclusive,2026-02-20,73,46,1043516,64,3748335,North America,"family, mystery, sports",Oscar Winner,Hidden Gems,2024-01-17,A drama movie produced in South Korea.
CNT-001339,Fantasy Chronicles 1339,TV Show,United Kingdom,English,1996,TV-G,Fantasy,24,4,36,CJ ENM,North Star,Licensed,2026-01-29,56,56,8204656,91,14183800,North America,"survival, love, crime",None,,2024-10-06,A fantasy tv show produced in United Kingdom.
CNT-001340,Horror Legacy 1340,Movie,Germany,German,2013,TV-PG,Horror,125,,,BBC,North Star,Original,2026-09-13,61,73,19219714,70,9895433,Europe,"survival, space, history",Oscar Winner,,2024-11-02,A horror movie produced in Germany.
CNT-001341,Comedy Chronicles 1341,TV Show,United States,English,2004,TV-PG,Comedy,46,4,48,Toei,Red Oak,Original,2027-04-07,85,78,14376634,88,1937224,APAC,"mystery, friendship, history",Oscar Winner,Trending Now,2025-03-07,A comedy tv show produced in United States.
CNT-001342,Comedy Legacy 1342,Movie,South Korea,Korean,2000,PG-13,Comedy,90,,,TV Tokyo,Blue Sky,Exclusive,2025-11-11,85,75,14231215,62,716364,Europe,"love, friendship, survival",None,Trending Now,2024-01-21,A comedy movie produced in South Korea.
CNT-001343,Reality Chronicles 1343,TV Show,United Kingdom,English,1995,TV-MA,Reality,49,5,55,Sony,VisionWorks,Licensed,2027-05-14,61,53,11661111,96,8735970,North America,"love, mystery, friendship",Oscar Winner,Hidden Gems,2023-01-04,A reality tv show produced in United Kingdom.
CNT-001344,Thriller Legacy 1344,Movie,United States,English,2000,TV-PG,Thriller,161,,,Canal+,Blue Sky,Licensed,2029-04-20,61,83,14148067,69,4448182,LATAM,"crime, sports, friendship",Festival Selection,,2026-06-09,A thriller movie produced in United States.
CNT-001345,Thriller Legacy 1345,Movie,France,French,2001,TV-PG,Thriller,164,,,A24,VisionWorks,Original,2027-08-14,76,93,12809132,98,6319229,LATAM,"history, mystery, crime",BAFTA,Trending Now,2025-07-23,A thriller movie produced in France.
